,processor,amount,original_currency,target_currency,fx,transaction_status,transaction_cost,transaction_start_date,transaction_end_date,duration,transaction_revenue,pyr_id,pye_id,ppid,country,payee_satisfaction,payor_satisfaction,overall_satisfaction
2177,2,974.11,484,356,1,1,41.09,2019-03-06T01:00:00Z,2019-03-15T12:00:00Z,9,1,284562703170,288874512962,284562637379,156,1,1,1
2178,1,4608.16,156,156,0,1,22.72,2019-03-03T00:00:00Z,2019-03-13T12:00:00Z,10,0,288857669955,288857604419,288891159105,410,1,0,0
2179,1,1804.16,356,410,1,1,41.85,2019-03-06T01:00:00Z,2019-04-11T12:00:00Z,36,1,288874381891,288891159107,284579480130,250,0,0,1
2180,3,1667.77,978,156,1,0,22.74,2019-03-06T01:00:00Z,2019-04-11T12:00:00Z,36,0,288874447426,288857604418,284562637633,356,0,0,0
2181,1,2057.44,156,978,1,0,99.38,2019-03-06T01:00:00Z,2019-03-14T12:00:00Z,8,1,284579545410,288857604419,284579545411,410,0,0,1
2182,1,4185.77,978,840,1,1,5.94,2019-03-03T00:00:00Z,2019-04-11T12:00:00Z,39,1,284579480129,280284447554,280301224771,840,1,1,1
2183,3,4173.96,356,410,1,1,11.99,2019-03-02T19:00:00Z,2019-03-15T12:00:00Z,13,0,284562703170,280284578115,280301290051,840,1,1,1
2184,1,774.72,986,156,1,0,43.42,2019-03-03T00:00:00Z,2019-03-15T12:00:00Z,12,1,288874512963,288891289921,284596322627,250,0,1,1
2185,1,1908.1,356,410,1,1,44.5,2019-03-03T12:00:00Z,2019-04-15T12:00:00Z,43,1,288857604930,288874447681,284562702914,276,0,0,1
2186,1,774.7,840,356,1,1,16.73,2019-03-03T12:00:00Z,2019-03-11T12:00:00Z,8,1,280284578625,284596191810,288857604674,156,1,1,1
2187,3,2109.36,484,978,1,1,78.73,2019-03-03T00:00:00Z,2019-03-10T12:00:00Z,7,1,280301355586,284579414850,288891224386,356,0,1,0
2188,2,2670.84,986,410,1,1,78.63,2019-03-06T01:00:00Z,2019-03-14T12:00:00Z,8,1,288857735490,280284447297,288874447171,410,0,1,0
2189,1,4902.32,156,484,1,1,8.7,2019-03-02T19:00:00Z,2019-04-11T12:00:00Z,40,1,288857735490,288891159106,284579545922,76,1,1,0
2190,3,2640.02,986,978,1,1,80.93,2019-03-03T00:00:00Z,2019-03-11T12:00:00Z,8,1,280284578626,280301355330,280301289794,410,0,1,0
2191,1,598.39,156,356,1,1,75.69,2019-03-07T15:00:00Z,2019-03-11T12:00:00Z,4,1,280284512834,288891224386,284579545411,410,1,0,0
2192,1,1176.03,978,986,1,1,43.39,2019-03-03T12:00:00Z,2019-03-13T12:00:00Z,10,1,284579414593,280284513090,288874382147,156,1,1,1
2193,2,2327.24,978,410,1,1,21.73,2019-03-03T00:00:00Z,2019-03-12T12:00:00Z,9,1,288891159363,288891289923,284579545922,250,1,1,1
2194,3,2957.0,484,156,1,0,63.6,2019-03-03T12:00:00Z,2019-03-13T12:00:00Z,10,1,280284512577,280267801410,280267735875,410,0,0,0
2195,2,3949.98,986,156,1,0,14.94,2019-03-03T00:00:00Z,2019-03-13T12:00:00Z,10,1,288891158850,288874512707,284596257603,840,1,1,1
2196,1,4608.21,410,978,1,1,61.87,2019-03-07T15:00:00Z,2019-04-15T12:00:00Z,39,0,288857669955,288857604419,284579480129,356,0,1,1
2197,1,145.01,356,986,1,1,69.54,2019-03-03T00:00:00Z,2019-03-12T12:00:00Z,9,1,284579545921,280301224259,288874447170,356,1,1,1
2198,2,954.23,484,410,1,1,56.56,2019-03-07T15:00:00Z,2019-03-14T12:00:00Z,7,1,284579479873,280284578115,284596257603,840,1,1,1
2199,2,1802.51,986,978,1,1,53.25,2019-03-03T12:00:00Z,2019-03-13T12:00:00Z,10,1,288891224641,280267669826,284579480129,250,1,0,1
2200,1,2900.36,484,978,1,1,46.39,2019-03-02T19:00:00Z,2019-03-12T12:00:00Z,10,0,284579479873,280284447554,280267800899,76,1,1,1
2201,2,816.9,484,484,0,1,52.85,2019-03-07T15:00:00Z,2019-03-11T12:00:00Z,4,1,288857604930,288891158849,280301289794,484,1,1,1
2202,3,219.93,356,156,1,1,70.25,2019-03-07T15:00:00Z,2019-04-13T12:00:00Z,37,1,288874381891,284596191554,280267801153,356,0,1,1
2203,2,552.13,978,484,1,1,77.07,2019-03-02T19:00:00Z,2019-04-10T12:00:00Z,39,0,280301290307,284596323137,284562637379,156,0,1,0
2204,3,1922.36,840,986,1,0,73.99,2019-03-02T19:00:00Z,2019-03-13T12:00:00Z,11,1,284579480129,284562702657,288891224643,276,0,1,1
2205,1,667.3,410,410,0,1,38.81,2019-03-03T12:00:00Z,2019-04-15T12:00:00Z,43,1,284562768195,288891159106,284562702914,484,0,1,0
2206,1,1570.08,840,840,0,0,14.44,2019-03-02T19:00:00Z,2019-03-15T12:00:00Z,13,1,280267801153,280284447297,280267735875,840,1,1,1
2207,1,2491.0,410,356,1,0,94.09,2019-03-02T19:00:00Z,2019-03-11T12:00:00Z,9,1,284562768707,284579480130,280284578627,76,0,1,0
2208,3,2179.56,840,156,1,1,61.95,2019-03-03T12:00:00Z,2019-03-13T12:00:00Z,10,1,284579545410,284579414339,284562637633,156,1,1,1
2209,1,1416.94,484,356,1,1,78.67,2019-03-07T15:00:00Z,2019-03-13T12:00:00Z,6,1,280301355841,284596323137,288857670466,410,0,1,1
2210,1,1907.83,156,356,1,0,9.8,2019-03-03T12:00:00Z,2019-04-10T12:00:00Z,38,1,288857604931,288891159362,288857670209,156,0,1,1
2211,1,3084.72,410,156,1,1,11.02,2019-03-02T19:00:00Z,2019-03-12T12:00:00Z,10,0,284579480131,284596257602,280284447043,156,1,1,0
2212,1,3345.83,978,484,1,1,7.22,2019-03-07T15:00:00Z,2019-03-15T12:00:00Z,8,1,280301224769,284562637122,280284578625,76,1,1,1
2213,1,4548.12,356,156,1,1,82.55,2019-03-03T12:00:00Z,2019-03-12T12:00:00Z,9,1,288857669955,288874381635,280301224770,356,0,0,0
2214,3,1779.79,978,978,0,1,18.08,2019-03-03T00:00:00Z,2019-04-13T12:00:00Z,41,0,288857669955,284562637121,280301224770,76,1,1,0
2215,3,1007.19,840,840,0,1,85.91,2019-03-03T00:00:00Z,2019-03-12T12:00:00Z,9,0,284562703170,280267670082,288891289921,484,0,0,1
2216,2,4836.71,986,356,1,1,90.14,2019-03-06T01:00:00Z,2019-04-13T12:00:00Z,38,1,284562637633,284562637634,288874382147,76,0,0,0
2217,1,1960.43,484,978,1,1,77.06,2019-03-02T19:00:00Z,2019-03-14T12:00:00Z,12,0,288874512961,280301355330,284596191554,276,0,1,1
2218,2,2090.71,156,484,1,1,46.8,2019-03-07T15:00:00Z,2019-03-13T12:00:00Z,6,1,280284578113,280267801410,284562637379,410,1,1,1
2219,3,1702.68,484,978,1,0,60.32,2019-03-06T01:00:00Z,2019-03-15T12:00:00Z,9,1,280284447555,284596257091,280284447298,76,0,1,1
2220,2,2140.89,156,410,1,1,21.78,2019-03-02T19:00:00Z,2019-03-10T12:00:00Z,8,0,288857604930,284579480130,284579480130,484,1,1,1
2221,1,1935.62,840,156,1,0,24.23,2019-03-03T12:00:00Z,2019-03-14T12:00:00Z,11,1,280301224769,284579414338,284596257603,76,0,1,1
2222,1,1507.83,410,156,1,1,23.67,2019-03-02T19:00:00Z,2019-03-14T12:00:00Z,12,0,288874512963,280284447042,280301289794,156,1,1,1
2223,3,2790.48,410,410,0,1,79.45,2019-03-03T12:00:00Z,2019-04-15T12:00:00Z,43,0,280284578625,284562768194,280301224771,276,0,0,1
2224,2,4872.07,410,410,0,0,41.42,2019-03-07T15:00:00Z,2019-03-14T12:00:00Z,7,0,284579480129,288857604418,288891224643,840,0,0,0
2225,2,2947.49,978,356,1,1,74.01,2019-03-03T00:00:00Z,2019-03-14T12:00:00Z,11,1,280284447299,280301224515,284579480129,276,0,0,0
2226,1,4383.85,840,156,1,1,45.73,2019-03-03T00:00:00Z,2019-03-11T12:00:00Z,8,1,284596192066,280284447042,284579480130,484,1,1,1
2227,2,1223.65,986,356,1,1,52.74,2019-03-03T12:00:00Z,2019-03-14T12:00:00Z,11,1,284579414595,288891158850,288891289921,484,1,1,1
2228,3,3753.63,356,484,1,1,7.03,2019-03-03T12:00:00Z,2019-03-15T12:00:00Z,12,0,288874382146,284562637121,280301289794,410,1,1,1
2229,1,4401.4,986,978,1,1,38.82,2019-03-02T19:00:00Z,2019-03-12T12:00:00Z,10,1,284579480129,280267670083,284596257603,356,1,0,1
2230,2,3193.81,156,156,0,1,69.5,2019-03-03T00:00:00Z,2019-03-13T12:00:00Z,10,1,284562703170,288874512707,288857735745,76,1,0,1
2231,1,512.36,156,410,1,1,57.69,2019-03-03T00:00:00Z,2019-03-14T12:00:00Z,11,1,280284578625,280284447043,284562637633,410,1,1,1
2232,1,2193.43,156,410,1,1,50.77,2019-03-07T15:00:00Z,2019-03-12T12:00:00Z,5,1,284562768706,280301224515,288891289921,356,1,1,0
2233,1,1493.79,410,484,1,1,9.99,2019-03-06T01:00:00Z,2019-03-14T12:00:00Z,8,1,280284447299,280301224515,284579480130,484,1,1,1
2234,3,679.81,410,484,1,1,58.44,2019-03-07T15:00:00Z,2019-03-11T12:00:00Z,4,0,284596192066,284596191554,280301290051,840,1,1,0
2235,3,4149.41,484,356,1,1,32.51,2019-03-06T01:00:00Z,2019-03-13T12:00:00Z,7,1,280301355586,280267801410,288891224643,250,1,1,0
2236,1,1579.46,156,986,1,1,71.92,2019-03-06T01:00:00Z,2019-03-13T12:00:00Z,7,1,280284512577,288857670466,288857670209,76,1,0,0
2237,1,2220.0,356,840,1,1,3.08,2019-03-02T19:00:00Z,2019-03-13T12:00:00Z,11,1,284562768195,284596191554,284562702914,156,1,1,1
2238,3,4856.74,356,978,1,0,5.42,2019-03-03T00:00:00Z,2019-04-15T12:00:00Z,43,0,280301355841,284562702657,288857670209,156,0,0,0
2239,3,118.56,978,484,1,1,29.95,2019-03-03T00:00:00Z,2019-04-11T12:00:00Z,39,1,284562768195,284596257091,280301289794,156,1,1,1
2240,1,2271.02,986,978,1,1,30.12,2019-03-02T19:00:00Z,2019-04-11T12:00:00Z,40,1,284596192065,284596191810,284579480130,250,1,1,1
2241,2,1226.77,978,986,1,1,4.64,2019-03-02T19:00:00Z,2019-03-14T12:00:00Z,12,1,288891159363,288874447681,280301289794,410,1,0,0
2242,3,1053.38,356,986,1,1,67.14,2019-03-07T15:00:00Z,2019-04-15T12:00:00Z,39,1,288874381891,284596257091,288857670466,410,0,1,0
2243,1,140.83,840,986,1,1,26.29,2019-03-03T12:00:00Z,2019-03-13T12:00:00Z,10,1,284579479873,284596323137,288874447683,840,1,1,1
2244,3,2639.06,986,356,1,0,96.64,2019-03-03T00:00:00Z,2019-04-14T12:00:00Z,42,0,280284512833,280267670338,284579545411,276,0,0,0
2245,2,3995.96,356,986,1,0,94.61,2019-03-06T01:00:00Z,2019-03-13T12:00:00Z,7,1,280301290307,280267669826,288857604674,250,0,1,0
2246,1,4294.62,156,978,1,1,40.09,2019-03-03T00:00:00Z,2019-03-14T12:00:00Z,11,1,288857604930,284596191554,288874447426,840,1,0,1
2247,2,1160.68,156,978,1,1,57.16,2019-03-03T00:00:00Z,2019-03-14T12:00:00Z,11,0,280301355331,280267801153,280301290049,356,1,1,0
2248,1,4649.39,986,986,0,0,27.26,2019-03-06T01:00:00Z,2019-03-12T12:00:00Z,6,1,288874381891,280284513089,284596257603,250,0,1,1
2249,1,2201.79,156,978,1,1,72.19,2019-03-03T00:00:00Z,2019-03-12T12:00:00Z,9,1,288874447171,280267670338,284579480129,276,1,1,0
2250,2,4506.89,986,986,0,0,94.49,2019-03-03T00:00:00Z,2019-04-13T12:00:00Z,41,1,288857669954,284562637121,280301289795,840,0,0,0
2251,3,1750.42,986,986,0,1,96.7,2019-03-06T01:00:00Z,2019-03-13T12:00:00Z,7,1,280301355841,284562768450,280284578625,76,0,0,1
2252,1,4295.35,986,986,0,1,66.91,2019-03-03T00:00:00Z,2019-03-13T12:00:00Z,10,0,280284512834,284562637121,280284578625,156,1,1,0
2253,3,762.95,410,484,1,1,48.6,2019-03-02T19:00:00Z,2019-03-14T12:00:00Z,12,0,288857604931,288874447171,288857670466,356,1,1,0
2254,2,4163.63,840,986,1,1,33.92,2019-03-03T00:00:00Z,2019-03-14T12:00:00Z,11,0,284579479873,288874447682,284596322625,484,1,0,1
2255,2,1172.04,986,156,1,0,85.82,2019-03-03T12:00:00Z,2019-04-14T12:00:00Z,42,1,280284512833,284562768450,288857670466,356,0,0,1
2256,2,3883.7,410,356,1,1,26.78,2019-03-02T19:00:00Z,2019-03-14T12:00:00Z,12,1,284562768195,288891290433,280267801153,250,1,1,1
2257,3,1082.71,156,156,0,1,44.28,2019-03-02T19:00:00Z,2019-04-14T12:00:00Z,43,0,280284447041,280301355841,288874447683,410,0,0,0
2258,1,3123.89,156,356,1,1,22.75,2019-03-03T12:00:00Z,2019-03-10T12:00:00Z,7,0,280301224769,284596191811,280284512578,410,1,1,1
2259,1,2143.2,978,840,1,1,29.58,2019-03-02T19:00:00Z,2019-03-11T12:00:00Z,9,1,284579545665,288857604418,288857670465,356,1,0,1
2260,1,2691.87,986,986,0,1,50.29,2019-03-02T19:00:00Z,2019-04-15T12:00:00Z,44,1,280301355841,288874447681,288891224643,356,0,0,0
2261,2,2963.72,840,840,0,1,60.49,2019-03-03T12:00:00Z,2019-03-15T12:00:00Z,12,1,280284447555,288891224386,288857670465,76,1,1,1
2262,3,4371.2,410,840,1,0,44.12,2019-03-03T00:00:00Z,2019-03-11T12:00:00Z,8,0,284562702657,284579414339,280267669825,276,0,1,0
2263,2,4672.43,840,156,1,1,35.65,2019-03-07T15:00:00Z,2019-03-14T12:00:00Z,7,1,284596192065,280267735361,288874447426,840,1,1,1
2264,1,1117.76,484,978,1,1,50.4,2019-03-07T15:00:00Z,2019-03-13T12:00:00Z,6,1,288874512961,284562702657,280301289795,356,1,1,1
2265,2,2957.62,840,986,1,1,72.09,2019-03-06T01:00:00Z,2019-03-15T12:00:00Z,9,1,284579545410,284562768194,284596257603,840,0,1,0
2266,2,353.8,978,484,1,1,47.28,2019-03-06T01:00:00Z,2019-04-12T12:00:00Z,37,1,288857669955,280284447297,284596191554,156,0,1,1
2267,3,587.5,410,410,0,0,23.94,2019-03-06T01:00:00Z,2019-03-12T12:00:00Z,6,1,280267801154,284596191554,288891224643,356,1,1,1
2268,1,3118.0,978,986,1,1,97.25,2019-03-07T15:00:00Z,2019-04-15T12:00:00Z,39,1,280301355841,284596323137,288874447426,250,0,1,1
2269,2,2268.67,978,410,1,1,75.98,2019-03-03T12:00:00Z,2019-03-15T12:00:00Z,12,0,280284447555,288874512707,288857604929,356,0,0,1
2270,3,653.45,484,156,1,1,56.79,2019-03-06T01:00:00Z,2019-03-11T12:00:00Z,5,1,288874512962,284596257602,280301224771,410,1,1,0
2271,3,1100.97,840,978,1,1,44.3,2019-03-03T00:00:00Z,2019-04-15T12:00:00Z,43,1,288891224641,288891159363,284579480129,276,0,1,0
2272,2,2774.31,840,978,1,1,32.62,2019-03-07T15:00:00Z,2019-03-15T12:00:00Z,8,1,280301355331,288874447171,284579545922,156,1,1,1
2273,1,279.07,978,978,0,1,82.05,2019-03-03T12:00:00Z,2019-03-13T12:00:00Z,10,0,288891158850,288891224386,288857670466,156,0,1,0
2274,1,178.26,156,410,1,1,99.36,2019-03-07T15:00:00Z,2019-03-13T12:00:00Z,6,0,280301290307,288891159363,280301290051,250,0,1,1
2275,3,2466.29,356,978,1,1,59.17,2019-03-03T00:00:00Z,2019-03-14T12:00:00Z,11,0,284579545665,288891159106,280267669825,156,1,1,1
2276,1,1099.92,840,986,1,1,92.26,2019-03-02T19:00:00Z,2019-04-13T12:00:00Z,42,1,284579479873,288857670466,280301289794,76,0,0,1
2277,1,1661.06,356,986,1,1,4.21,2019-03-06T01:00:00Z,2019-03-13T12:00:00Z,7,1,288891158850,280301224259,280301224770,356,1,1,1
2278,2,1543.88,978,410,1,1,16.06,2019-03-03T12:00:00Z,2019-04-15T12:00:00Z,43,0,280284578625,280301289794,280284447297,840,1,0,0
2279,1,3745.55,986,986,0,0,65.81,2019-03-07T15:00:00Z,2019-03-15T12:00:00Z,8,1,284579545665,284579414850,280267801153,840,0,1,1
2280,3,1886.07,156,978,1,1,2.4,2019-03-03T00:00:00Z,2019-04-11T12:00:00Z,39,1,280301224769,280301289794,288874447426,410,1,1,1
2281,1,3014.45,986,410,1,1,15.54,2019-03-02T19:00:00Z,2019-03-13T12:00:00Z,11,1,280284447299,288857604418,288874447171,276,1,1,1
2282,2,2053.72,978,484,1,1,57.15,2019-03-02T19:00:00Z,2019-03-14T12:00:00Z,12,1,280284512834,280267735361,280284447298,250,1,1,1
2283,3,4917.47,978,484,1,1,21.1,2019-03-06T01:00:00Z,2019-03-12T12:00:00Z,6,0,284562703170,280301224771,280301290049,76,1,1,1
2284,2,4160.14,840,978,1,1,18.93,2019-03-03T12:00:00Z,2019-03-13T12:00:00Z,10,0,288891224387,284562768195,288857735747,156,1,1,1
2285,2,3223.15,840,156,1,1,59.04,2019-03-06T01:00:00Z,2019-04-13T12:00:00Z,38,1,280301355586,288857669953,284579480129,276,0,0,0
2286,1,1149.78,410,356,1,1,22.41,2019-03-03T12:00:00Z,2019-03-12T12:00:00Z,9,0,280284447298,284562768450,288874447683,156,1,1,1
2287,3,4813.95,840,986,1,1,7.01,2019-03-03T12:00:00Z,2019-04-13T12:00:00Z,41,1,280267670081,280267670082,288857735747,410,1,0,1
2288,3,2980.53,484,986,1,1,16.53,2019-03-06T01:00:00Z,2019-03-10T12:00:00Z,4,1,280284447042,280284512835,284579545922,410,1,0,1
2289,1,337.7,986,484,1,1,1.37,2019-03-06T01:00:00Z,2019-04-13T12:00:00Z,38,1,284579480129,288891159106,280284447298,356,1,1,1
2290,3,3714.82,356,484,1,1,39.92,2019-03-03T00:00:00Z,2019-03-14T12:00:00Z,11,1,284579480129,288874447170,280284447297,156,1,1,1
2291,3,4818.46,840,410,1,1,28.23,2019-03-03T00:00:00Z,2019-04-10T12:00:00Z,38,1,280301224259,284596323137,280301224770,410,1,1,0
2292,3,2152.2,356,156,1,0,56.92,2019-03-07T15:00:00Z,2019-03-10T12:00:00Z,3,0,288874447683,280284512835,284579480130,410,0,1,0
2293,3,4344.96,986,978,1,1,61.3,2019-03-02T19:00:00Z,2019-03-14T12:00:00Z,12,1,288857604931,280284447043,284596322627,250,1,1,1
2294,3,1687.8,484,156,1,1,10.28,2019-03-02T19:00:00Z,2019-04-15T12:00:00Z,44,0,284562703171,280284578115,280284447298,76,1,1,1
2295,3,3799.32,978,356,1,1,81.61,2019-03-03T00:00:00Z,2019-04-15T12:00:00Z,43,1,288891224641,288857669954,288857735747,156,0,0,1
2296,1,3803.54,840,156,1,1,33.65,2019-03-06T01:00:00Z,2019-03-15T12:00:00Z,9,1,280267670081,288874382145,284596191554,156,1,1,1
2297,2,2402.21,356,356,0,1,93.7,2019-03-06T01:00:00Z,2019-03-11T12:00:00Z,5,0,288891224387,284579414338,280267735875,76,0,0,0
2298,2,4225.2,156,986,1,1,54.74,2019-03-03T00:00:00Z,2019-03-12T12:00:00Z,9,0,280267800897,284579414338,288857735747,76,1,1,1
2299,3,2757.53,156,986,1,1,48.49,2019-03-07T15:00:00Z,2019-03-13T12:00:00Z,6,1,284596257601,280267801410,284579480129,276,1,1,0
2300,2,4023.75,986,484,1,1,43.2,2019-03-07T15:00:00Z,2019-03-10T12:00:00Z,3,1,288857604417,288857669953,280284447297,410,1,0,1
2301,2,3578.63,840,986,1,1,70.11,2019-03-03T00:00:00Z,2019-03-13T12:00:00Z,10,1,280301355841,284562768450,288857604929,276,1,1,1
2302,2,2453.96,978,356,1,1,95.58,2019-03-07T15:00:00Z,2019-03-15T12:00:00Z,8,0,284579414593,284579480130,280267800899,840,0,0,1
2303,1,3081.85,356,840,1,1,30.89,2019-03-06T01:00:00Z,2019-03-13T12:00:00Z,7,0,280284447555,288891224641,288874447170,484,1,0,0
2304,3,2855.54,356,410,1,1,25.35,2019-03-03T12:00:00Z,2019-03-15T12:00:00Z,12,1,288891224387,284562637122,284579545411,276,1,1,1
2305,1,779.43,356,356,0,0,99.42,2019-03-03T00:00:00Z,2019-03-10T12:00:00Z,7,0,288874447683,284596257602,280301290049,484,0,1,1
2306,3,4184.64,356,156,1,0,27.33,2019-03-03T00:00:00Z,2019-03-11T12:00:00Z,8,1,284596192065,280284447297,280301289795,156,0,0,0
2307,2,1951.55,978,840,1,1,6.42,2019-03-03T12:00:00Z,2019-04-10T12:00:00Z,38,0,288874382146,284562702657,284579545922,276,1,0,1
2308,2,3155.42,356,356,0,0,11.19,2019-03-03T12:00:00Z,2019-03-14T12:00:00Z,11,1,284579480131,284562637634,288891159105,276,1,1,0
2309,3,3055.05,410,156,1,1,77.51,2019-03-07T15:00:00Z,2019-04-11T12:00:00Z,35,1,280301290307,280301355330,288857670466,410,0,1,1
2310,1,3979.68,840,484,1,1,12.99,2019-03-06T01:00:00Z,2019-03-15T12:00:00Z,9,1,284579545921,284596257602,288874447426,276,1,1,1
2311,3,856.41,986,840,1,1,54.37,2019-03-07T15:00:00Z,2019-03-12T12:00:00Z,5,1,280284512833,284596323137,280284578625,276,1,1,1
2312,2,2459.75,410,356,1,1,19.67,2019-03-03T00:00:00Z,2019-03-14T12:00:00Z,11,0,284562702657,284562768450,288891224897,356,1,1,1
2313,1,4403.57,156,840,1,1,69.47,2019-03-03T12:00:00Z,2019-03-10T12:00:00Z,7,1,288891224641,284562702659,280301290051,840,1,1,0
2314,3,4747.09,484,840,1,0,60.93,2019-03-07T15:00:00Z,2019-04-12T12:00:00Z,36,1,284596257601,280267735873,280301224771,250,0,1,1
2315,2,2198.35,484,484,0,1,23.11,2019-03-03T00:00:00Z,2019-04-10T12:00:00Z,38,1,288857604417,284579480130,284596322627,840,1,1,0
2316,2,1701.64,156,156,0,0,2.67,2019-03-03T00:00:00Z,2019-03-12T12:00:00Z,9,0,284579414850,288891159107,280267801411,76,1,1,1
2317,3,3816.77,978,410,1,1,74.91,2019-03-02T19:00:00Z,2019-03-15T12:00:00Z,13,1,284596192067,280284578625,288874447426,356,0,0,0
2318,3,4491.32,986,156,1,1,90.67,2019-03-07T15:00:00Z,2019-03-12T12:00:00Z,5,1,280284513089,288857669953,280267735875,76,0,0,0
2319,3,2253.86,986,986,0,1,11.16,2019-03-02T19:00:00Z,2019-03-14T12:00:00Z,12,0,280284447555,280301289794,288857604929,840,1,1,1
2320,2,3721.86,978,410,1,1,13.66,2019-03-03T12:00:00Z,2019-03-13T12:00:00Z,10,0,284579545667,288891158850,280267801153,840,1,1,1
2321,3,1824.46,484,410,1,1,73.59,2019-03-06T01:00:00Z,2019-04-10T12:00:00Z,35,1,288891224897,280301289795,280284447043,410,0,0,1
2322,2,1106.86,410,356,1,1,93.1,2019-03-06T01:00:00Z,2019-03-14T12:00:00Z,8,1,284562768194,284562702657,288857670209,156,0,1,1
2323,1,3646.3,484,484,0,1,93.12,2019-03-03T00:00:00Z,2019-03-14T12:00:00Z,11,1,280284512577,280301224257,284596191554,484,0,1,1
2324,2,3062.86,484,978,1,1,65.47,2019-03-03T12:00:00Z,2019-04-13T12:00:00Z,41,1,284579480129,288891159363,288857604929,484,0,0,1
2325,1,4325.45,356,978,1,1,94.58,2019-03-03T12:00:00Z,2019-03-11T12:00:00Z,8,1,288874513219,284579545409,288891289921,840,0,1,1
2326,1,1263.17,156,410,1,1,65.12,2019-03-02T19:00:00Z,2019-03-13T12:00:00Z,11,0,284562768194,280267669826,280301290049,276,1,1,1
2327,2,4516.52,156,484,1,1,43.02,2019-03-03T00:00:00Z,2019-04-14T12:00:00Z,42,1,288874447171,284596257602,280267801411,356,0,0,0
2328,3,2560.93,156,986,1,0,28.96,2019-03-02T19:00:00Z,2019-03-12T12:00:00Z,10,1,288857735490,288874512707,288891224897,356,0,1,1
2329,2,4033.23,484,410,1,1,27.16,2019-03-06T01:00:00Z,2019-04-14T12:00:00Z,39,1,288874381891,284596257602,284579545411,840,1,1,1
2330,3,2366.32,410,410,0,1,93.71,2019-03-03T12:00:00Z,2019-03-13T12:00:00Z,10,1,280284512577,280284513091,284596257603,156,0,1,1
2331,2,3502.48,484,978,1,0,29.87,2019-03-03T00:00:00Z,2019-03-14T12:00:00Z,11,1,284596322882,280284513089,288891224386,484,0,0,0
2332,3,1507.17,840,410,1,1,83.42,2019-03-06T01:00:00Z,2019-03-14T12:00:00Z,8,1,284562703170,288857670466,280284578627,840,0,1,1
2333,1,1539.88,484,840,1,1,46.24,2019-03-07T15:00:00Z,2019-03-13T12:00:00Z,6,1,288857735490,284562768450,288891159105,356,1,1,1
2334,1,3983.41,484,978,1,1,21.25,2019-03-07T15:00:00Z,2019-03-11T12:00:00Z,4,0,280301355841,284579414338,288874447170,276,1,1,1
2335,3,4290.3,840,978,1,1,43.2,2019-03-06T01:00:00Z,2019-04-15T12:00:00Z,40,1,284562703170,288874512706,284596322627,76,0,0,1
2336,2,4698.54,978,156,1,1,38.05,2019-03-03T00:00:00Z,2019-03-15T12:00:00Z,12,1,288874447681,280284578115,280267669825,840,1,1,1
2337,3,2968.93,986,356,1,0,91.5,2019-03-03T00:00:00Z,2019-03-14T12:00:00Z,11,1,284596192066,284596323137,288874447426,356,0,1,1
2338,2,124.81,986,156,1,1,70.22,2019-03-06T01:00:00Z,2019-03-11T12:00:00Z,5,1,280284512834,280267670083,280284512578,484,1,1,1
2339,2,2429.23,156,156,0,1,82.23,2019-03-06T01:00:00Z,2019-03-15T12:00:00Z,9,1,284579480129,284562702657,288874447171,410,0,1,0
2340,2,2261.23,410,840,1,1,40.27,2019-03-03T12:00:00Z,2019-04-11T12:00:00Z,39,1,288874382146,288874381635,284596322625,156,0,0,1
2341,2,2801.69,986,156,1,0,27.44,2019-03-02T19:00:00Z,2019-04-12T12:00:00Z,41,1,288891224641,284562637121,288874447171,840,0,1,1
2342,3,905.58,840,484,1,1,30.89,2019-03-03T00:00:00Z,2019-04-13T12:00:00Z,41,1,280284512834,288891159105,280284578627,410,1,0,1
2343,2,1074.76,410,410,0,1,79.95,2019-03-06T01:00:00Z,2019-04-13T12:00:00Z,38,0,280284513089,280301289795,288891289921,410,0,1,0
2344,2,3173.75,356,840,1,1,48.75,2019-03-07T15:00:00Z,2019-03-12T12:00:00Z,5,1,280284447041,284562637121,280267801411,840,1,1,1
2345,3,3023.1,484,356,1,0,99.12,2019-03-03T00:00:00Z,2019-03-13T12:00:00Z,10,0,288891224899,288891290433,280267801411,840,0,1,1
2346,1,452.35,410,978,1,0,87.92,2019-03-03T12:00:00Z,2019-03-14T12:00:00Z,11,0,280267670081,288874447681,280267670337,250,0,1,0
2347,1,493.72,840,356,1,1,23.56,2019-03-03T12:00:00Z,2019-04-15T12:00:00Z,43,1,284579414850,288891159107,288891224897,276,1,1,1
2348,1,688.51,484,410,1,0,65.54,2019-03-07T15:00:00Z,2019-04-15T12:00:00Z,39,1,280301290307,284579414339,288874382147,250,0,1,1
2349,2,1328.76,156,484,1,1,4.18,2019-03-02T19:00:00Z,2019-03-14T12:00:00Z,12,1,288874382146,288857670466,280284447297,276,1,1,1
2350,1,3753.96,156,156,0,1,56.77,2019-03-07T15:00:00Z,2019-03-11T12:00:00Z,4,0,288891224641,280301289795,280301224770,76,1,1,0
2351,2,931.99,978,978,0,1,58.05,2019-03-07T15:00:00Z,2019-04-15T12:00:00Z,39,1,284562768706,280267735873,280301290049,76,0,1,1
2352,2,3044.03,156,156,0,0,48.61,2019-03-07T15:00:00Z,2019-04-12T12:00:00Z,36,0,280267800899,284579545409,288857670209,276,0,1,1
